id,price,qty
aaaf,86.16,75
pkhn,84.24,2
lkon,94.46,91
agen,61.61,92
boja,1.05,98
jcde,60.59,19
nlma,72.41,56
infp,49.44,53
mikj,6,40
digh,14.18,96
lokf,33.49,46
gdln,19.79,29
cmgc,40.58,13
ahho,17.87,59
apjd,24.38,48
niap,52.55,40
gkjh,58.37,93
pedb,52.55,64
icho,13.63,7
lkjk,76.9,37
ocik,2.28,6
mcfa,13.76,79
ccmk,74.59,66
imad,89.98,5
dmdl,34.47,42
jddm,5.91,38
dmjl,74.13,94
dnod,86.28,7
loko,14.67,99
hfkn,61.31,13
manb,85.35,57
amic,50.68,38
dloi,64.47,75
kijj,50.34,34
lgmj,91.72,55
ggfm,16.51,65
bfap,7.74,21
dlag,46.2,29
oefa,79.5,42
kobi,75.75,54
cghp,52.52,5
akaj,78.3,83
fgim,11.21,6
jjkk,51.71,95
lnlf,41.89,91
npnh,69.94,69
nkib,99.83,72
olcf,97.09,98
loll,31.46,41
ojbl,10.82,46
eaka,27.49,19
pdkd,58,3
bgme,34.95,55
hikp,58.12,68
cbji,81.89,83
kppj,32.93,59
nngf,40.02,36
lplc,99.56,76
hpoj,99.07,47
akdc,97.78,96
glhk,24.09,75
ggki,94.74,26
ofpf,31.34,95
khca,16.06,85
bkpk,23.13,19
kcbe,55.47,12
oinp,55.59,62
hcan,19.33,30
ggdg,4.11,8
peoe,93.47,19
fhlf,32.67,12
jppg,79.99,59
gcja,3.05,37
ghda,80.57,61
flgi,67.36,64
bgca,66.19,1
iimk,84.02,54
ilcc,16.14,85
cmge,54.75,21
khbn,45.15,14
ddmh,63.71,86
pcon,2.4,16
jakp,8.74,30
dmob,34.26,34
ldgd,1.72,87
cdjn,7.28,61
eiab,93.75,95
ijmk,39.51,10
kgng,76.89,64
jjpp,97.15,24
pjad,35.38,91
nkce,54.91,5
ommd,11.49,72
fiap,91.67,55
imln,30.51,17
fmnj,10.97,82
enob,89.09,5
ncgd,32.17,44
anog,0.07,74
kndh,56.01,0
jdmi,27.94,83
mpon,36.58,66
oeom,64.71,28
kfen,63.81,48
gdfl,77.94,9
afnn,28.92,71
lloa,47.34,35
idoo,82.92,55
djkd,54.57,87
odgo,4.99,35
hagn,21.83,70
okdk,53.05,5
lbhe,91.47,74
iadn,98.88,12
lflp,88.67,90
kghc,14.19,26
pnkm,73.29,98
jomf,82.97,4
pjck,98.46,94
mpkm,45.5,53
cock,43.01,46
jidm,9.81,46
ggaf,39.35,51
pbgi,34.4,45
aaai,50.59,16
cmeo,6.73,66
egfc,76.13,9
cgjh,74.08,76
dobl,35.94,84
fpah,44.03,81
lmln,76.77,61
gikg,15.52,79
ppnp,34.62,1
dgem,12.75,98
fnnp,87.52,81
dmaa,41.9,3
lcmp,77.86,53
dgkd,56.06,92
adpa,91.4,55
pbpm,43.54,87
jhbg,20.95,67
abad,20.19,62
ogej,38.88,19
mobf,11.06,57
oicn,16.88,80
kjip,48.76,86
cdla,65.48,48
mgnd,56.18,62
gdde,82.5,85
mdop,59.67,61
dgpm,75.58,36
ckcm,78.25,32
fcnk,33.28,69
feoh,62.45,38
pame,47.9,74
aaei,91.07,47
gdbj,98.95,12
ecpd,8.33,13
gnkg,27.87,89
mjbg,74.21,6
ncjg,0.13,88
fkdc,10.15,56
koep,39.38,78
bbpn,80.9,51
mgik,46.02,6
nikc,22.28,14
mifi,62.32,42
kfge,93.3,86
lapa,4.08,68
ogek,60.37,72
fohj,33.06,19
lemh,74.7,10
gikf,19.2,89
cbbk,81.95,71
mdfk,24.91,70
ngld,17.43,44
djle,28.78,49
ebif,56.41,12
eiee,98.89,55
ekei,30.11,3
bjng,4.42,78
ogpa,99.89,66
clla,66.93,64
ikgm,58.72,51
fnij,91.54,64
hhmh,42.24,74
cdij,98.7,11
iigb,27.94,49
hlgn,0.77,40
khff,97.45,40
eocd,0.33,35
pdka,82.61,70
gamb,2.53,21
nfml,37.58,80
afpb,20.34,34
lpcg,40.37,78
jpin,39.94,80
pjip,65.27,1
ijkb,19.33,3
lmaj,16.85,30
ahpo,34.12,22
hclh,62.97,76
bime,52.59,45
boim,14.77,61
imog,52.12,38
bdpa,80.35,87
pnok,39.65,17
bbec,80.03,75
iiba,69.61,41
ocdb,8.55,34
jida,57.67,91
plbf,17.11,69
lhbl,88.03,14
pidm,98.53,44
lmfl,60.36,94
ddpi,98.32,4
mjfk,21.89,37
knaa,84.49,26
ilfh,11.04,11
emae,14.75,46
gboj,89.05,88
lnon,95.78,16
nlnm,89.78,76
eeli,50.68,84
ebgp,93.54,33
ehnm,58.97,26
lhcd,63.78,21
ednf,53.87,93
pbma,43.55,2
ajmo,75.39,84
onch,80.24,10
chnh,57.51,40
gpln,47.42,82
omjd,14.39,55
pjab,45.45,59
meeo,8.05,6
cfci,49.08,55
bjbg,6.16,62
jaop,52.41,39
kdeg,31.44,63
fdoj,2.19,2
hboo,33.19,96
efkh,31.12,62
galm,45.15,80
liie,33.3,43
gppk,56.84,89
aejn,37.65,19
ihcn,95.24,22
aajm,99.82,19
efll,84.01,25
lkec,71.01,33
jhea,23.85,13
kbkf,73.4,18
dcpa,0.79,33
lilm,19.97,73
bgbo,77.48,50
cjbp,56.84,70
cjgc,85.89,10
gleh,66.03,68
fojd,68.23,82
mlbi,13.49,20
fhig,83.38,86
blfo,24.13,42
addc,23.06,96
hpap,60.26,58
lgnc,20.75,37
boll,15.33,55
mppm,38.98,64
jbjk,7.49,25
eekb,35.38,71
hlio,61.37,88
mbbh,49.09,11
ffma,35.56,95
ihed,44.84,13
fifd,53.92,85
chdl,43.76,23
mhfj,65.51,2
doan,56.71,51
jimd,43.09,82
akil,25.11,37
hmgo,70.83,65
cick,34.01,83
affd,64.37,70
cklf,82.86,67
adoe,14.43,72
ligh,54.19,76
kpkk,56.24,7
ahmc,33.19,0
ignk,82.03,35
hnbg,29.65,46
eklp,38.59,81
dkol,28.25,74
ceme,41.24,92
coal,89.4,37
fgba,89.92,41
mfme,77.85,75
ibap,98.3,19
bcpc,84.38,23
ljod,64.13,19
mgfp,45,72
fdga,21.23,32
eoho,79.26,56
djld,12.11,72
ogmo,79.05,22
kdnj,23.33,98
odpi,39.79,39
nebb,26.24,25
hebo,16,52
agoi,31.61,78
bncd,44.61,32
napb,98.84,85
ifkp,38.69,74
kail,8.3,29
gjbk,56.96,67
bnmi,3.21,92
hmeo,5.12,57
dkjf,8.96,96
ndin,81.14,19
gnhb,79.86,75
nbkk,50.59,19
fcpe,85.85,81
didp,65.01,75
hjfk,69.03,9
nkkk,14.62,87
hnjo,51.92,52
naon,20.65,87
hpnl,51.3,60
lijg,3.43,43
mkad,31.41,28
nhdb,90.42,86
pnem,99.95,21
lcbl,42.79,21
efld,44.75,37
mgcf,41.41,25
pddl,39.01,57
cgja,37.2,66
aaje,39.47,63
pjch,41.6,93
dlpj,88.54,57
cbdp,59.74,50
enam,18.77,4
lako,23.23,72
pbbi,12.34,36
cgep,85.84,23
bdio,22.71,70
kdmi,65.91,84
cglp,27.26,37
afie,50.2,62
jood,36.22,70
ldnk,25.59,24
gpje,75.71,92
egod,10.07,5
bddf,6.7,82
emhj,77.32,21
lbhp,47.45,11
bnif,81.31,79
cjjh,77.05,13
glda,16.73,3
kaco,68.24,98
pfib,61.11,35
heho,66.98,24
gfio,3.22,84
hbkj,69.03,37
pjlb,60.96,2
mobg,74.64,1
hala,66.78,68
pcfp,38.3,36
canm,66.95,48
ilho,72.92,85
lcok,56.15,4
ccfo,31.92,11
edge,90.92,24
ojaf,61,64
imlb,3.03,71
fhbn,99.92,17
claj,15.31,78
jfno,73.56,28
ahdd,19.32,59
emhd,37.88,87
enhb,33.22,25
hbmg,89.4,30
bgii,62.64,13
gfmg,87.67,90
mfig,60.32,94
mffa,90.8,1
kioa,96.38,13
bpgl,8.18,33
cmdo,33.86,83
jfpo,80.73,46
jioj,52.34,44
jgkd,62.17,11
iodn,92.17,74
emla,25.55,66
cknd,62.65,88
dbhh,10.84,62
bhab,71.99,71
icda,12.41,75
ekbk,57.01,60
dbhe,98.49,16
igdb,86.85,52
jmmm,11.21,93
ijmo,46.79,68
dpoa,56.64,16
bmpo,70.13,50
feno,39.46,76
akob,67.03,75
dbgc,32.63,13
cpmg,10.6,42
iaja,6.28,42
gepc,83.31,98
lghh,63.98,99
hmdn,44.56,4
iagk,26.93,53
hgdp,93.79,7
hdim,89.62,19
icip,1.44,69
mehi,83.07,26
igbo,22.94,47
jnme,66.01,49
kjij,50.45,78
nmlj,31.81,85
mdmf,87.9,53
ohdj,50.85,11
jfmi,85.06,92
hklp,54.16,61
bmpm,26.52,83
flkk,52.52,21
mjoo,90.48,97
klpo,10.98,19
bhje,30.83,19
bkgb,58.79,92
gkbo,30.9,13
bpmf,99.2,26
fnhf,26.79,44
dfmk,66.12,0
mppd,4.75,96
cllg,80.22,28
bieh,43.67,11
doej,45.56,48
pjld,44.11,42
fpai,37.75,65
babf,9.44,43
nhjg,28.29,50
cmek,7.87,67
mlim,5.29,65
abaa,29.04,64
hohm,71.85,47
flop,45.01,59
nfhf,20.6,59
mjem,41.69,26
gaok,32.19,11
inch,19.37,62
fpdb,62.32,69
ebmm,33.76,36
dnjo,78.87,27
iljb,65.3,86
fcbh,33.5,78
pock,59.22,49
mkkn,57.25,91
opoi,97.66,97
ojnb,49.62,74
gieb,7.2,20
djhe,34.78,14
enai,9.33,33
kncp,78.76,83
feon,58.28,64
jmcl,45.48,59
aodo,64.9,40
pmcd,78.29,11
mkop,94.98,97
kmkk,81.1,23
jnjj,56.68,72
igfp,1.75,54
kagj,91.92,49
agim,74.2,28
plgk,42.1,2
dpfo,78.35,39
hkoi,66.84,41
epje,25.39,59
llbi,71.44,96
ajbp,81.81,15
nlob,95.7,25
jlba,53.71,30
baem,19.25,86
diga,18.95,50
gkco,80.4,42
bplk,23.12,75
lcnd,90.26,9
ncmb,48.91,91
bbep,92.47,6
bpdh,22.87,14
oooj,0.47,67
ohcn,81.6,25
npeb,19.53,8
iiof,38.36,47
mjbo,17.91,22
plnb,73.23,95
bgif,55.49,82
gokh,71.47,9
bemg,93.56,87
nnnh,75.45,42
iemf,46.87,75
pdon,82.3,24
gofl,25.83,85
jhbk,85.37,50
faac,11.73,55
knhk,63.68,43
mioo,30.17,90
lcbj,32.74,1
hpjk,54.09,73
gfda,79.85,77
cldi,65.43,31
bfdi,80.01,50
bedi,89.37,37
hnhn,67.34,79
nhea,80.25,45
emlh,53.74,90
lnah,1.84,33
hkib,84.08,76
ocif,95.42,41
ndok,35.52,72
dika,65.48,23
hmgc,74.79,25
ccfe,99.7,73
fhjf,7.18,52
ljjo,42.62,71
amib,51.74,34
jjdn,21.64,15
nkhl,57.69,60
gpim,53.02,79
enhm,97.84,67
ekpn,56.34,85
fako,72.14,16
ajog,11.73,56
liij,36.02,19
dmap,48.34,80
lhhj,20.65,1
hocn,5.31,96
pdga,38.11,12
lopm,28.38,14
oaie,2.71,9
dcjd,50.1,91
ijap,70.61,80
mkbm,85.97,83
klaa,55.59,47
oalf,68.74,32
mpji,16.17,84
aajp,25.2,79
enii,54.48,90
dele,96.14,65
ldfp,56.88,16
hilm,75.24,3
mdbe,36.54,51
jagd,26.5,44
omhf,42.95,94
lpjh,81.32,76
cajd,25.23,85
geij,76.94,54
ofnj,58.04,25
jlij,23.45,93
aecm,65.2,57
knof,44.04,80
dbad,6.14,71
hegm,75.09,55
koea,76.68,20
aipf,43.62,31
iaek,6.89,96
hmho,56.97,18
kpjb,73.91,27
hdii,14.84,67
bhkc,52.26,44
jiaj,78.63,0
iphk,75.59,62
dgkc,78.8,97
epno,80.85,27
ghie,20.92,36
ainp,77.53,61
ifnb,81.98,5
fmgn,89.41,62
epcb,92.19,81
deik,44.19,66
ecga,23.08,45
oabp,21.94,25
komd,97.25,44
obhp,39.46,84
ejho,62.2,30
jend,16.87,16
gejd,99.35,74
bebl,81.03,1
niga,18.37,64
mmkn,86.16,87
foed,58.16,59
cpno,3.89,32
gcnm,74.88,23
kobl,93.23,27
jnhh,47.76,83
plof,60.87,27
nfeb,69.35,68
jiml,91.36,73
lihp,31.58,13
mamn,30.29,40
ceef,59.15,42
gelf,2.16,83
loid,66.16,38
jbgf,62.63,71
klil,20.13,2
neab,21.72,57
gmag,50.65,79
epaj,71.36,92
pnap,28.1,90
lddp,25.67,67
eamk,10.08,56
lclb,76.17,12
nhhc,94.64,87
fapp,67.6,66
hjge,1.02,39
lbfi,90.61,32
egnk,43.08,55
ajhd,10.16,17
gkhb,17.55,0
gmdk,64.27,62
clon,35.58,88
pjal,7.09,89
pico,43.41,99
ijkm,73.98,43
anki,95.4,67
mgpj,58.28,94
ifag,57.8,57
chbp,48.41,41
mhid,9.69,56
jndo,52.68,76
oiag,71.74,31
aopl,5.46,45
bcli,63.96,51
afjk,67.82,38
ednj,5.72,98
pgoo,58.26,43
mdjc,76.73,92
nehg,29.8,95
bpoa,53.91,64
aboc,53.86,65
iihl,80.67,42
ldhj,30.5,96
mhde,37.52,56
peph,40.94,43
obeg,93.56,27
noie,69.88,73
gnfb,81.29,69
pngi,18.08,2
hflp,85.94,54
aaol,82.68,69
kpbp,31.04,56
pgoa,39.72,68
blhm,90.22,58
doaf,85.42,81
fjpl,51.14,76
eemj,99.68,65
mafe,13.36,82
kidg,80.26,26
fhdi,80.12,22
nejc,55.69,62
mbek,84.44,41
jboa,99.08,15
fdkk,10.55,17
ikbb,82.26,97
hamk,17.9,25
loob,99.87,4
fmop,50.91,35
dnbc,58.2,93
agbo,21.02,98
bhim,23.13,69
oacj,98.98,92
gpdd,21.35,57
hdho,3.54,33
pfbf,29.21,88
mmif,97.35,23
ookm,39.22,15
aemo,45.17,63
jgkg,67.85,23
bban,94.04,3
eoab,78.75,96
fgec,72.15,54
oekm,0.19,99
phfb,7.81,16
cbco,91.87,45
jaki,25.02,90
kbdi,79.07,55
nopj,33.79,88
gmhj,85.66,0
lafl,50.26,57
fbcf,82.63,18
apco,37.81,56
cohk,77.14,36
idga,95.46,20
fjon,37.26,80
pfia,80.26,31
mnhc,97.88,49
ijlg,24.13,44
ookj,72.04,78
jbgl,23.02,12
kdml,3.48,4
blng,11.68,21
beic,34.23,31
agjh,75.96,22
okdp,15.76,27
gaaf,2.88,48
pmgb,73.56,12
nfil,89.75,33
glcl,60.69,80
gjkc,6.34,46
klij,94.27,68
heah,91.69,67
iecd,26.37,5
gboa,85.95,65
ggfj,38.82,16
hmga,1.48,44
blpe,96.6,47
dajj,4.58,30
nblj,91.81,42
bbnc,60.24,19
gjld,51.86,44
njol,51.68,53
khif,60.72,97
idjl,87.55,4
ldgi,29.71,8
ognd,1.44,21
oalb,12.6,23
amcm,90.83,28
pjgi,58.59,40
paoj,21.02,4
mdkd,40.69,0
nggb,7.9,91
dako,37.28,47
edma,84.07,45
lkgg,15.16,78
nece,37.8,55
kpcn,47.55,30
jbhg,55.22,48
kgda,0.78,95
klle,4.72,82
flaj,46.45,50
himf,40.95,25
kmge,39.68,74
gbjh,76.49,9
oimk,54.54,67
pijf,11.73,31
dlhh,62.64,62
innf,90.68,75
agjc,21.46,57
hhgk,15.18,25
oocl,95.77,73
kcop,29.69,36
hagk,0.22,38
chhf,36.78,94
ofmk,98.18,75
jdcg,77.84,65
nkjo,79.42,18
aelj,48.54,72
dnna,56.07,98
mmok,70.8,19
hjmm,89.51,17
lcmh,76.82,13
leej,76.62,71
fobi,20.98,75
gfoj,9.84,90
jemb,28.5,0
kllk,90.72,39
calp,19.54,17
ijcf,61.48,45
apei,67.5,57
pnln,69.44,31
dbic,4.03,40
fllo,41.83,33
hegd,94.32,28
aobc,59.89,78
mipb,7.4,86
cgbc,30.79,55
pebp,41.31,89
ajdh,89.35,47
nkao,78.61,59
eooh,26.83,8
nlbn,96.27,87
cgkk,40.68,24
egme,77.63,35
gohc,94.81,15
ggmo,88.88,30
inen,13.44,33
jnjm,9.81,65
come,41.37,21
ofmg,12.88,51
mhcm,62.76,48
cdck,96.73,45
kgac,0.71,54
nlcj,56.67,91
ilej,33.12,60
pdok,71.03,44
lkme,34.34,32
pbhb,62.53,1
decl,19.95,24
ekja,97.15,8
ldjc,86.16,30
aile,32.18,90
kkka,91.59,45
enkn,75.6,95
iknl,39.99,65
dpng,46.66,84
bbjl,71.04,75
oeod,96.61,58
lopd,91.75,39
jkad,64.33,34
lckb,34.08,68
maab,40.71,17
ombp,96.88,38
fggm,12.63,64
jieg,66.18,5
oiff,15.01,53
oodk,14.74,50
bihb,38.32,3
jkgd,87.65,50
iegh,95.16,97
hdej,46.87,8
bbeb,55.23,27
dlca,36.55,72
jllf,68.73,15
cfbc,60.92,95
jpng,52.85,30
pmfl,19.78,60
nglh,13.27,45
jdod,66.96,3
bkpi,2.76,13
cajb,28.31,37
pfnf,48.55,99
libm,4.49,47
bkbb,7.95,25
anka,36.1,26
ahca,96.52,68
amea,51.07,69
ndam,10.94,27
pmdm,14.13,41
oegk,73.79,66
kkco,14.7,45
aajj,24.59,35
fcco,93.92,73
kcbi,47.26,47
ciof,23.7,29
abjd,2.49,47
cmmc,24.35,28
fmoa,28.68,88
dmff,76.84,35
fand,45.45,80
iiic,3.74,30
nfge,39.24,49
npki,96.78,98
pgda,75.05,60
jaoe,36.94,99
gind,3.18,37
nnoo,7.21,27
aoga,56.04,71
kmim,4.1,86
igpf,87.39,73
hpjf,38.28,79
ggnf,42.96,53
ieci,10.71,22
kipi,42.12,90
mpdi,75.26,23
bpan,77.35,22
facj,17.42,32
jbpc,14.14,15
cmfg,37.38,29
hbpe,6.18,42
lfae,28.43,20
cbbp,79.76,11
gojo,84.5,33
cfbb,75.96,35
mmij,88,71
gngj,37.04,77
edoe,79.21,66
hkco,54.49,46
dkhl,86.88,92
pjnn,80.22,17
pdcf,82.39,28
pfie,16.87,49
imfi,10.87,77
cjdc,95.38,50
bejh,10.1,53
ikil,71.26,38
bbei,69.41,47
mpfj,45.73,71
lkmb,71.9,24
iplm,47.9,30
ggkd,80.89,50
njkl,77.07,81
cihg,20.09,30
kpjo,17.45,9
hfcc,24.24,51
ipgi,18.87,23
lpfe,71.33,64
ofof,66.1,58
fchl,58.51,23
ilpj,79.63,40
llbf,9.91,97
nohh,18.12,56
cnhl,92.13,93
mcmn,84.89,77
djno,44.62,25
kmcd,77.97,80
dhmj,34.61,55
ddna,22.78,93
megi,66.69,72
njge,87.78,82
imke,77.66,85
pccl,9.25,75
aojg,31.05,63
inkn,89.3,66
nika,19.28,34
ecjh,22.56,65
lkpf,60.93,80
akmf,98.45,35
ijno,61.08,35
gofa,35.58,33
olpl,96.13,74
fekc,45.79,70
ifdc,74.73,6
oeab,26.17,65
ekdf,11.68,98
nahd,14.67,30
kokj,34.6,50
ddka,10.62,56
omad,41.67,58
bdfm,93.39,67
lfll,4.2,84
jihe,21.57,70
mafd,5.35,7
mbfm,58,13
ilon,55.96,30
klig,6.17,41
ebgn,10.24,18
mhhd,46.69,70
glpo,13.61,15
hplo,97.02,52
bjch,83.17,24
lfhf,51.72,12
enkk,15.12,67
lnii,37.39,72
jkfk,44.87,70
fgkk,74.07,63
ploe,89.86,35
ampm,95.46,71
dojg,96.75,21
bmcn,52.02,94
cgbb,55.88,27
fdlp,11.68,11
njmn,19.79,80
djlh,35.05,81
nlnb,50.18,88
hofo,24.7,45
pgfa,14.39,32
jpbc,85.74,75
njcb,41.15,52
ndoh,47.91,84
eaan,48.23,10
gpag,42.33,36
nlik,99.28,50
nbmb,93.74,12
fihd,94.1,63
gblm,18.98,5
njpe,30.6,71
gagi,38.32,13
njen,2.73,72
pggh,37.82,87
gfde,20.55,14
jffb,49.67,97
bpdd,81.24,87
gejm,90.46,88
gfdo,61.34,61
ejbf,51.35,0
icoa,61.86,31
ogdp,42.41,67
gpdl,15.84,26
ddhp,50.05,38
fiaf,11.02,88
oech,70.53,23
hadi,31.61,30
pmfb,53.63,38
ijcg,72.53,29
jbdp,82.36,64
adad,83.39,89
cmch,93.1,40
kial,45.45,26
dalh,49.73,11
mhbk,88.93,98
jeig,66.34,88
ljkf,15.08,6
gdkc,20.34,54
fjcc,85.46,23
mpcb,58.73,80
dcjg,83.26,97
halm,51.65,64
fkeh,94.7,8
jjoh,54.25,96
anep,56.94,70
mgmk,86.86,34
ffpi,61.61,54
epdn,73.94,53
hfbh,67.86,47
bnoh,54.06,0
mipk,97.88,72
agjm,83.32,31
dlkj,5.11,5
mghh,30.76,61
lbel,14.68,62
lmed,92.17,24
ekoa,65.19,75
akbi,68.23,51
keap,23.94,97
lahm,49.16,32
bhbi,31.73,97
okdf,97.26,99
bflf,22.65,13
agnp,23.19,14
bhcb,96.9,15
nnjl,10.73,99
cdbo,27.82,86
cach,35.91,71
cace,19.66,2
jcnn,65.98,70
knpk,42.44,9
ihbn,7.71,21
hbed,19.17,42
elce,6.34,46
ldaf,54.74,72
pbcd,14.85,1
hmon,84.56,1
cleh,10.48,88
pdjh,83.38,91
kdmo,42.14,96
blei,59.89,27
dldg,97.65,51
ejnd,2.24,35
fiki,82.33,62
nalc,41.81,49
agef,89.44,58
impi,79.5,47
cfff,0.67,50
ffha,65.52,98
glgo,82.71,63
kocn,91.58,37
moka,39.63,51
hofm,43.76,63
kokc,65.95,25
gpoe,91.22,1
fnjg,54.53,78
mbni,57.31,32
ofol,29.49,41
pfcp,11.18,55
hopd,79.95,94
nlja,96.35,8
ncnb,75.55,84
dclm,25.62,89
ofbj,16.15,98
nine,99.87,14
baha,20.63,9
abco,41.06,64
kgcf,13.07,19
mfgn,56.81,56
idan,92.35,56
goko,27.77,57
heni,58.24,11
mjcj,5.46,32
gclb,60.82,80
dpcb,16,75
pmmd,47.99,89
kdef,67.42,7
pcbk,36.03,17
onlg,79.79,67
cglg,93.51,26
lpag,17.24,47
kpbi,32.72,97
cjhb,49.93,94
dnjc,12.74,75
kjae,92.71,26
ohhi,72.06,7
algm,82.96,15
jhpp,13.22,3
ffph,19.87,28
pffg,23.71,32
opkj,50.54,4
ndji,95.08,61
ifpp,76.53,1
ijop,3.82,81
jlmb,90.32,29
gige,91.84,80
ndao,45.7,94
ijil,90.49,83
bpkb,45.2,72
piln,33.08,63
cfpm,48.14,4
knmd,24.32,60
pknf,41.12,4
flpg,57.96,59
keih,75.42,23
ohdk,42.68,90
kmhb,14.95,95
lmfa,12.6,19
kbdn,94.54,95
gbcp,52.38,34
opgd,9.22,75
clbp,93,46
gepi,15.07,51
jkbl,25.33,84
ablb,23.59,52
gdga,29.74,12
aeea,93.22,47
bbci,8.88,52
ojgi,92.76,25
dhce,79,4
mfcb,58.11,36
phja,18.29,3
hdmg,52.56,28
dpkl,20.27,86
ghfh,12.32,95
hlpf,86.04,44
impd,10.18,92
mnli,31.93,11
fnoe,33.53,39
ldbc,53.24,51
jaog,32.79,31
djpg,54.1,6
mhfh,34.04,16
jgol,50.69,11
ainc,78.55,74
ijhp,64.72,73
ebdb,62.49,33
fiin,18.66,15
endp,71.44,74
aoam,61.47,12
bnnn,68.1,49
bkoa,11,17
hbjn,89.5,10
hnei,1.1,83
mgei,23.65,17
hjab,76.86,30
mcec,11.76,13
noha,99.47,13
odjm,49.95,59
joek,18.4,94
jfda,93.08,99
mjdh,17.21,10
onjm,29.12,94
dplg,64.46,5
fobk,66.78,33
kgje,73.92,13
mhjm,33.7,60
phmf,21.44,62
nemp,66.28,76
ogmn,76.12,50
dfcn,89.92,59
dnip,50.54,49
nlhl,76.17,30
bcbc,31.92,48
dnlp,39.04,34
nmfo,64,59
jhpm,22.84,71
mbco,76.99,89
jono,44.29,41
imkg,4.32,25
hghc,64.06,36
emic,65.26,78
dalk,99.79,49
dmcf,34.2,18
kdmb,65.48,28
onmd,14.38,27
encp,58.52,64
lfgn,31.68,69
gdgm,88.98,63
fioe,38.86,96
hhgd,70.3,75
mgja,21.84,71
nedd,87.15,15
bemh,57.01,86
akhk,4.21,9
kanp,5.09,6
empg,45.96,8
lahp,98.24,50
obkd,7.5,52
hoae,67.82,36
eiln,35.22,35
bcgn,81.66,87
jfjp,52.19,0
nica,28.87,86
ehfg,62.73,31
ipal,9.49,95
pnmo,94.37,83
nhnj,10.65,51
nibb,33.12,30
fhik,25.49,95
cpla,25.19,24
kcpk,52.88,49
cpgg,45.2,18
dbpe,54.17,72
odfi,31.73,48
anho,98.64,73
bakg,64.16,45
fbef,95.53,34
ihji,27.98,74
dbop,67.08,3
nnij,23.79,62
ibpd,71.41,30
bcao,15.97,90
cojc,4.16,81
obco,99.5,0
aieg,37.26,25
lgln,53.54,26
laon,26.68,45
fgke,20.93,32
pomh,71.22,61
cdfj,52.75,84
elde,66.76,38
pkib,68.21,62
afbb,90.64,11
cmma,99.69,78
gikc,13.05,14
hgkk,70.82,84
gmfk,38.09,46
alkc,37.05,35
mgdg,78.17,72
idok,12.25,0
hcpb,43.18,45
gggg,62.36,97
lhgh,21.25,7
haem,11.75,11
fdch,95.41,4
gilb,46.11,16
oaom,26.65,77
pgkg,64.36,9
jhjl,19.68,14
nogm,35.59,59
djci,26.75,80
gnhe,23.86,10
ecbb,64.63,5
pkfm,53.71,87
lbob,67.91,33
cmip,29.51,68
ljci,74.37,51
kcco,80.66,41
hbch,58.45,62
opig,31.67,6
iagc,2.85,95
bibi,38.11,78
godb,15.3,29
ncie,35.84,26
ocaa,79.48,31
agam,78.81,15
lljh,46.27,89
npdi,82.92,6
kbnb,68.89,39
bbih,42.48,6
klei,4.82,67
npcd,89.36,46
heoi,6.38,95
ekep,75.47,54
hhcd,64.31,97
aegn,41.94,30
pcbp,22.17,26
olag,47.28,23
fiib,61.13,59
klci,3.54,30
echn,93.03,93
glmo,96.17,19
kjbj,23.44,84
ohec,28.11,68
ajln,54.86,73
bepp,24.04,27
kald,78.62,44
jfdk,51.68,84
fnjf,23.07,46
moob,29.79,83
gpab,68.01,95
obgi,41.6,63
ngjb,81.6,73
icng,75.82,48
ogff,85.21,62
oppn,67,77
kcae,57.09,70
kkfd,5.08,61
fhlh,77.96,27
dldi,36.79,20
pohn,90.13,48
dkoe,51.42,20
hlpg,6.68,55
cpbn,65.6,92
icjg,96.95,91
dceb,70.26,97
nfdc,10.89,32
oend,57.82,95
dlpo,51.31,52
cmgl,74.8,13
jcma,40.74,92
bfkd,55.83,16
kjfm,46.63,35
edgp,3.01,82
gecc,51.76,16
bpkj,57.74,26
mnbj,68.25,63
bcin,14.7,21
docg,17.14,62
biij,54.45,54
ofhc,82.91,69
fofn,87.01,73
oone,27.37,89
hbep,62.02,93
pdlk,30.14,93
dbpl,17.31,66
capi,17.83,96
fnck,64.81,93
cedd,38.45,99
fhco,90.27,69
ahpc,90.5,65
aljm,8.67,31
cnbd,75.46,57
peha,88.74,29
ocoj,27.33,89
lcld,15.93,62
dndc,72.5,6
cngg,56.95,51
jmdm,40.35,49
abhc,77.2,2
khkg,26.6,84
caof,55.5,45
mlhe,33.41,41
ifjl,73.6,41
kkfj,88.93,95
pcel,14.57,80
dkle,66.58,30
gpjb,89.4,55
aoco,26.8,11
laef,50.75,64
lfeg,25.52,8
bnpo,11.58,17
mngi,42.53,51
dkca,82.7,50
infe,37.64,59
mhpi,49.23,55
hdgk,11.37,10
okna,38.35,23
fbji,90.2,8
pnge,46.13,91
jngg,68.65,80
khig,68.61,88
dedl,77.42,83
gdcm,49.38,62
bgok,40.49,62
njlp,94.52,32
aoea,77.91,54
domc,25.56,51
bbib,38.68,58
nfao,90.86,92
fbep,39.74,34
jeof,64.51,79
fkfi,76.81,53
bpki,68.83,72
bdpl,93.01,23
gfoe,52.94,32
bppo,79.46,39
cbng,0.54,63
ghdh,56,17
fhag,22.62,74
hjfo,45.38,84
pkai,29.97,15
bhgg,7.67,78
lann,79.02,35
gkll,32.21,58
kfii,16.94,60
pbjg,75.01,77
